"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Moradores, número (operação: Soma)";"Frequência";"Observações"
"9115";"Município (1991)";"316810";"Tapira";"4169";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.938";"746";"746"
"9115";"Município (1991)";"412690";"Tapira";"4170";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.448";"2151";"2151"
"9115";"Município (1991)";"355350";"Tapiraí";"4171";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.715";"1308";"1308"
"9115";"Município (1991)";"316820";"Tapiraí";"4172";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.240";"620";"620"
"9115";"Município (1991)";"293130";"Tapiramutá";"4173";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.532";"2703";"2703"
"9115";"Município (1991)";"355360";"Tapiratiba";"4174";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.738";"2789";"2789"
"9115";"Município (1991)";"510800";"Tapurah";"4175";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.763";"1649";"1649"
"9115";"Município (1991)";"432120";"Taquara";"4176";"1991";"8004";"1991";"Particular permanente";"1";"1";"41.977";"12041";"12041"
"9115";"Município (1991)";"316830";"Taquaraçu de Minas";"4177";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.367";"758";"758"
"9115";"Município (1991)";"522100";"Taquaral de Goiás";"4178";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.048";"1086";"1086"
"9115";"Município (1991)";"270910";"Taquarana";"4179";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.809";"3423";"3423"
"9115";"Município (1991)";"432130";"Taquari";"4180";"1991";"8004";"1991";"Particular permanente";"1";"1";"24.589";"7309";"7309"
"9115";"Município (1991)";"355370";"Taquaritinga";"4181";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.665";"11971";"11971"
"9115";"Município (1991)";"261500";"Taquaritinga do Norte";"4182";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.074";"4150";"4150"
"9115";"Município (1991)";"355380";"Taquarituba";"4183";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.460";"4757";"4757"
"9115";"Município (1991)";"432132";"Taquaruçu do Sul";"4184";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.060";"688";"688"
"9115";"Município (1991)";"500797";"Taquarussu";"4185";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.476";"1064";"1064"
"9115";"Município (1991)";"355390";"Tarabai";"4186";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.681";"1119";"1119"
"9115";"Município (1991)";"120060";"Tarauacá";"4187";"1991";"8004";"1991";"Particular permanente";"1";"1";"27.630";"5152";"5152"
"9115";"Município (1991)";"231325";"Tarrafas";"4188";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.058";"2034";"2034"
"9115";"Município (1991)";"160070";"Tartarugalzinho";"4189";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.630";"849";"849"
"9115";"Município (1991)";"316840";"Tarumirim";"4190";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.028";"4144";"4144"
"9115";"Município (1991)";"211200";"Tasso Fragoso";"4191";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.176";"1208";"1208"
"9115";"Município (1991)";"355400";"Tatuí";"4192";"1991";"8004";"1991";"Particular permanente";"1";"1";"76.044";"18234";"18234"
"9115";"Município (1991)";"231330";"Tauá";"4193";"1991";"8004";"1991";"Particular permanente";"1";"1";"51.259";"10910";"10910"
"9115";"Município (1991)";"355410";"Taubaté";"4194";"1991";"8004";"1991";"Particular permanente";"1";"1";"205.279";"49880";"49880"
"9115";"Município (1991)";"432135";"Tavares";"4195";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.040";"1523";"1523"
"9115";"Município (1991)";"251660";"Tavares";"4196";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.313";"2792";"2792"
"9115";"Município (1991)";"130420";"Tefé";"4197";"1991";"8004";"1991";"Particular permanente";"1";"1";"53.621";"7412";"7412"
"9115";"Município (1991)";"251670";"Teixeira";"4198";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.503";"3700";"3700"
"9115";"Município (1991)";"293135";"Teixeira de Freitas";"4199";"1991";"8004";"1991";"Particular permanente";"1";"1";"85.188";"18563";"18563"
"9115";"Município (1991)";"412700";"Teixeira Soares";"4200";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.935";"3200";"3200"
"9115";"Município (1991)";"316850";"Teixeiras";"4201";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.989";"2440";"2440"
"9115";"Município (1991)";"231335";"Tejuçuoca";"4202";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.779";"2216";"2216"
"9115";"Município (1991)";"355420";"Tejupá";"4203";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.715";"1129";"1129"
"9115";"Município (1991)";"412710";"Telêmaco Borba";"4204";"1991";"8004";"1991";"Particular permanente";"1";"1";"64.655";"16649";"16649"
"9115";"Município (1991)";"280730";"Telha";"4205";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.205";"488";"488"
"9115";"Município (1991)";"241410";"Tenente Ananias";"4206";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.524";"1939";"1939"
"9115";"Município (1991)";"432140";"Tenente Portela";"4207";"1991";"8004";"1991";"Particular permanente";"1";"1";"23.529";"5845";"5845"
"9115";"Município (1991)";"355430";"Teodoro Sampaio";"4208";"1991";"8004";"1991";"Particular permanente";"1";"1";"48.874";"11497";"11497"
"9115";"Município (1991)";"293140";"Teodoro Sampaio";"4209";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.495";"2076";"2076"
"9115";"Município (1991)";"293150";"Teofilândia";"4210";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.548";"3968";"3968"
"9115";"Município (1991)";"316860";"Teófilo Otoni";"4211";"1991";"8004";"1991";"Particular permanente";"1";"1";"139.782";"30997";"30997"
"9115";"Município (1991)";"293160";"Teolândia";"4212";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.362";"2521";"2521"
"9115";"Município (1991)";"270915";"Teotônio Vilela";"4213";"1991";"8004";"1991";"Particular permanente";"1";"1";"29.597";"5699";"5699"
"9115";"Município (1991)";"500800";"Terenos";"4214";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.964";"2578";"2578"
"9115";"Município (1991)";"221100";"Teresina";"4215";"1991";"8004";"1991";"Particular permanente";"1";"1";"596.933";"120009";"120009"
"9115";"Município (1991)";"522108";"Teresina de Goiás";"4216";"1991";"8004";"1991";"Particular permanente";"1";"1";"1.327";"300";"300"
"9115";"Município (1991)";"330580";"Teresópolis";"4217";"1991";"8004";"1991";"Particular permanente";"1";"1";"120.083";"33028";"33028"
"9115";"Município (1991)";"261510";"Terezinha";"4218";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.788";"1468";"1468"
"9115";"Município (1991)";"412720";"Terra Boa";"4219";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.166";"3461";"3461"
"9115";"Município (1991)";"432143";"Terra de Areia";"4220";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.381";"2843";"2843"
"9115";"Município (1991)";"293170";"Terra Nova";"4221";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.191";"2503";"2503"
"9115";"Município (1991)";"261520";"Terra Nova";"4222";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.666";"1305";"1305"
"9115";"Município (1991)";"510805";"Terra Nova do Norte";"4223";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.212";"4817";"4817"
"9115";"Município (1991)";"412730";"Terra Rica";"4224";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.824";"3509";"3509"
"9115";"Município (1991)";"412740";"Terra Roxa";"4225";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.668";"4844";"4844"
"9115";"Município (1991)";"355440";"Terra Roxa";"4226";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.628";"1703";"1703"
"9115";"Município (1991)";"510810";"Tesouro";"4227";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.489";"1077";"1077"
"9115";"Município (1991)";"432145";"Teutônia";"4228";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.528";"4859";"4859"
"9115";"Município (1991)";"231340";"Tianguá";"4229";"1991";"8004";"1991";"Particular permanente";"1";"1";"43.806";"9030";"9030"
"9115";"Município (1991)";"412750";"Tibagi";"4230";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.551";"5530";"5530"
"9115";"Município (1991)";"241420";"Tibau do Sul";"4231";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.922";"1188";"1188"
"9115";"Município (1991)";"355450";"Tietê";"4232";"1991";"8004";"1991";"Particular permanente";"1";"1";"26.171";"6750";"6750"
"9115";"Município (1991)";"421800";"Tijucas";"4233";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.505";"5060";"5060"
"9115";"Município (1991)";"412760";"Tijucas do Sul";"4234";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.181";"2517";"2517"
"9115";"Município (1991)";"261530";"Timbaúba";"4235";"1991";"8004";"1991";"Particular permanente";"1";"1";"57.134";"12092";"12092"
"9115";"Município (1991)";"241430";"Timbaúba dos Batistas";"4236";"1991";"8004";"1991";"Particular permanente";"1";"1";"1.935";"432";"432"
"9115";"Município (1991)";"421810";"Timbé do Sul";"4237";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.691";"1367";"1367"
"9115";"Município (1991)";"211210";"Timbiras";"4238";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.936";"4823";"4823"
"9115";"Município (1991)";"421820";"Timbó";"4239";"1991";"8004";"1991";"Particular permanente";"1";"1";"23.439";"6012";"6012"
"9115";"Município (1991)";"421825";"Timbó Grande";"4240";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.883";"1068";"1068"
"9115";"Município (1991)";"355460";"Timburi";"4241";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.825";"736";"736"
"9115";"Município (1991)";"211220";"Timon";"4242";"1991";"8004";"1991";"Particular permanente";"1";"1";"107.106";"21547";"21547"
"9115";"Município (1991)";"316870";"Timóteo";"4243";"1991";"8004";"1991";"Particular permanente";"1";"1";"57.056";"13026";"13026"
"9115";"Município (1991)";"316880";"Tiradentes";"4244";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.175";"2446";"2446"
"9115";"Município (1991)";"316890";"Tiros";"4245";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.576";"2285";"2285"
"9115";"Município (1991)";"280740";"Tobias Barreto";"4246";"1991";"8004";"1991";"Particular permanente";"1";"1";"37.472";"8412";"8412"
"9115";"Município (1991)";"172110";"Tocantínia";"4247";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.296";"1313";"1313"
"9115";"Município (1991)";"172120";"Tocantinópolis";"4248";"1991";"8004";"1991";"Particular permanente";"1";"1";"30.625";"6265";"6265"
"9115";"Município (1991)";"316900";"Tocantins";"4249";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.809";"3193";"3193"
"9115";"Município (1991)";"412770";"Toledo";"4250";"1991";"8004";"1991";"Particular permanente";"1";"1";"94.487";"23279";"23279"
"9115";"Município (1991)";"316910";"Toledo";"4251";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.650";"1175";"1175"
"9115";"Município (1991)";"280750";"Tomar do Geru";"4252";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.261";"2282";"2282"
"9115";"Município (1991)";"412780";"Tomazina";"4253";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.853";"2842";"2842"
"9115";"Município (1991)";"316920";"Tombos";"4254";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.711";"2529";"2529"
"9115";"Município (1991)";"150800";"Tomé-Açu";"4255";"1991";"8004";"1991";"Particular permanente";"1";"1";"41.133";"7444";"7444"
"9115";"Município (1991)";"130423";"Tonantins";"4256";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.027";"1374";"1374"
"9115";"Município (1991)";"261540";"Toritama";"4257";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.860";"3418";"3418"
"9115";"Município (1991)";"510820";"Torixoréu";"4258";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.238";"2031";"2031"
"9115";"Município (1991)";"432150";"Torres";"4259";"1991";"8004";"1991";"Particular permanente";"1";"1";"37.145";"10250";"10250"
"9115";"Município (1991)";"355470";"Torrinha";"4260";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.476";"1933";"1933"
"9115";"Município (1991)";"241440";"Touros";"4261";"1991";"8004";"1991";"Particular permanente";"1";"1";"26.931";"5346";"5346"
"9115";"Município (1991)";"261550";"Tracunhaém";"4262";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.908";"2319";"2319"
"9115";"Município (1991)";"270920";"Traipu";"4263";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.617";"4478";"4478"
"9115";"Município (1991)";"231350";"Trairi";"4264";"1991";"8004";"1991";"Particular permanente";"1";"1";"36.274";"7147";"7147"
"9115";"Município (1991)";"330590";"Trajano de Morais";"4265";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.597";"2514";"2514"
"9115";"Município (1991)";"432160";"Tramandaí";"4266";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.819";"5575";"5575"
"9115";"Município (1991)";"293180";"Tremedal";"4267";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.850";"4151";"4151"
"9115";"Município (1991)";"355480";"Tremembé";"4268";"1991";"8004";"1991";"Particular permanente";"1";"1";"25.715";"6124";"6124"
"9115";"Município (1991)";"432163";"Três Arroios";"4269";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.286";"789";"789"
"9115";"Município (1991)";"421830";"Três Barras";"4270";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.498";"3466";"3466"
"9115";"Município (1991)";"412785";"Três Barras do Paraná";"4271";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.828";"3360";"3360"
"9115";"Município (1991)";"432166";"Três Cachoeiras";"4272";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.963";"2132";"2132"
"9115";"Município (1991)";"316930";"Três Corações";"4273";"1991";"8004";"1991";"Particular permanente";"1";"1";"56.599";"13482";"13482"
"9115";"Município (1991)";"432170";"Três Coroas";"4274";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.029";"4128";"4128"
"9115";"Município (1991)";"432180";"Três de Maio";"4275";"1991";"8004";"1991";"Particular permanente";"1";"1";"26.387";"7022";"7022"
"9115";"Município (1991)";"355490";"Três Fronteiras";"4276";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.854";"2103";"2103"
"9115";"Município (1991)";"500830";"Três Lagoas";"4277";"1991";"8004";"1991";"Particular permanente";"1";"1";"67.409";"17527";"17527"
"9115";"Município (1991)";"316935";"Três Marias";"4278";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.909";"4862";"4862"
"9115";"Município (1991)";"432185";"Três Palmeiras";"4279";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.022";"1201";"1201"
"9115";"Município (1991)";"432190";"Três Passos";"4280";"1991";"8004";"1991";"Particular permanente";"1";"1";"40.352";"10877";"10877"
"9115";"Município (1991)";"316940";"Três Pontas";"4281";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.575";"10636";"10636"
"9115";"Município (1991)";"522130";"Três Ranchos";"4282";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.206";"606";"606"
"9115";"Município (1991)";"330600";"Três Rios";"4283";"1991";"8004";"1991";"Particular permanente";"1";"1";"80.826";"20190";"20190"
"9115";"Município (1991)";"421840";"Treze de Maio";"4284";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.100";"1495";"1495"
"9115";"Município (1991)";"421850";"Treze Tílias";"4285";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.012";"1004";"1004"
"9115";"Município (1991)";"261560";"Trindade";"4286";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.782";"3943";"3943"
"9115";"Município (1991)";"522140";"Trindade";"4287";"1991";"8004";"1991";"Particular permanente";"1";"1";"52.584";"12777";"12777"
"9115";"Município (1991)";"432195";"Trindade do Sul";"4288";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.871";"1608";"1608"
"9115";"Município (1991)";"432200";"Triunfo";"4289";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.865";"5055";"5055"
"9115";"Município (1991)";"251680";"Triunfo";"4290";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.603";"2151";"2151"
"9115";"Município (1991)";"261570";"Triunfo";"4291";"1991";"8004";"1991";"Particular permanente";"1";"1";"27.572";"6033";"6033"
"9115";"Município (1991)";"522145";"Trombas";"4292";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.453";"1480";"1480"
"9115";"Município (1991)";"421860";"Trombudo Central";"4293";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.277";"2108";"2108"
"9115";"Município (1991)";"421870";"Tubarão";"4294";"1991";"8004";"1991";"Particular permanente";"1";"1";"94.740";"25467";"25467"
"9115";"Município (1991)";"293190";"Tucano";"4295";"1991";"8004";"1991";"Particular permanente";"1";"1";"46.231";"9727";"9727"
"9115";"Município (1991)";"150808";"Tucumã";"4296";"1991";"8004";"1991";"Particular permanente";"1";"1";"29.457";"6230";"6230"
"9115";"Município (1991)";"432210";"Tucunduva";"4297";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.526";"3284";"3284"
"9115";"Município (1991)";"150810";"Tucuruí";"4298";"1991";"8004";"1991";"Particular permanente";"1";"1";"81.202";"15692";"15692"
"9115";"Município (1991)";"316950";"Tumiritinga";"4299";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.371";"1310";"1310"
"9115";"Município (1991)";"421875";"Tunápolis";"4300";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.479";"1157";"1157"
"9115";"Município (1991)";"432215";"Tunas";"4301";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.351";"978";"978"
"9115";"Município (1991)";"412790";"Tuneiras do Oeste";"4302";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.444";"2667";"2667"
