"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Frequência";"Observações"
"9115";"Município (1991)";"170370";"Brejinho de Nazaré";"622";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1382";"1382"
"9115";"Município (1991)";"210210";"Brejo";"623";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5324";"5324"
"9115";"Município (1991)";"260260";"Brejo da Madre de Deus";"624";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7313";"7313"
"9115";"Município (1991)";"250280";"Brejo do Cruz";"625";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2761";"2761"
"9115";"Município (1991)";"250290";"Brejo dos Santos";"626";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1349";"1349"
"9115";"Município (1991)";"280070";"Brejo Grande";"627";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1554";"1554"
"9115";"Município (1991)";"150175";"Brejo Grande do Araguaia";"628";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2409";"2409"
"9115";"Município (1991)";"230250";"Brejo Santo";"629";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6992";"6992"
"9115";"Município (1991)";"290430";"Brejões";"630";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2879";"2879"
"9115";"Município (1991)";"290440";"Brejolândia";"631";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2267";"2267"
"9115";"Município (1991)";"150180";"Breves";"632";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11529";"11529"
"9115";"Município (1991)";"520380";"Britânia";"633";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1128";"1128"
"9115";"Município (1991)";"430265";"Brochier";"634";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1709";"1709"
"9115";"Município (1991)";"350780";"Brodósqui";"635";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3534";"3534"
"9115";"Município (1991)";"350790";"Brotas";"636";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3718";"3718"
"9115";"Município (1991)";"290450";"Brotas de Macaúbas";"637";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3144";"3144"
"9115";"Município (1991)";"310900";"Brumadinho";"638";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4565";"4565"
"9115";"Município (1991)";"290460";"Brumado";"639";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11552";"11552"
"9115";"Município (1991)";"420290";"Brusque";"640";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"14923";"14923"
"9115";"Município (1991)";"310910";"Bueno Brandão";"641";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2642";"2642"
"9115";"Município (1991)";"310920";"Buenópolis";"642";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2286";"2286"
"9115";"Município (1991)";"260270";"Buenos Aires";"643";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2507";"2507"
"9115";"Município (1991)";"290470";"Buerarema";"644";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4676";"4676"
"9115";"Município (1991)";"260280";"Buíque";"645";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7821";"7821"
"9115";"Município (1991)";"150190";"Bujaru";"646";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2661";"2661"
"9115";"Município (1991)";"350800";"Buri";"647";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3419";"3419"
"9115";"Município (1991)";"350810";"Buritama";"648";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3464";"3464"
"9115";"Município (1991)";"210220";"Buriti";"649";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4529";"4529"
"9115";"Município (1991)";"520390";"Buriti Alegre";"650";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2485";"2485"
"9115";"Município (1991)";"210230";"Buriti Bravo";"651";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4410";"4410"
"9115";"Município (1991)";"170380";"Buriti do Tocantins";"652";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1554";"1554"
"9115";"Município (1991)";"220200";"Buriti dos Lopes";"653";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5881";"5881"
"9115";"Município (1991)";"290475";"Buritirama";"654";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2218";"2218"
"9115";"Município (1991)";"310930";"Buritis";"655";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4112";"4112"
"9115";"Município (1991)";"350820";"Buritizal";"656";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"978";"978"
"9115";"Município (1991)";"310940";"Buritizeiro";"657";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4838";"4838"
"9115";"Município (1991)";"430270";"Butiá";"658";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7047";"7047"
"9115";"Município (1991)";"130083";"Caapiranga";"659";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1104";"1104"
"9115";"Município (1991)";"250300";"Caaporã";"660";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3080";"3080"
"9115";"Município (1991)";"500240";"Caarapó";"661";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5141";"5141"
"9115";"Município (1991)";"290480";"Caatiba";"662";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1993";"1993"
"9115";"Município (1991)";"250310";"Cabaceiras";"663";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1359";"1359"
"9115";"Município (1991)";"290485";"Cabaceiras do Paraguaçu";"664";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2770";"2770"
"9115";"Município (1991)";"520400";"Cabeceiras";"665";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1493";"1493"
"9115";"Município (1991)";"250320";"Cabedelo";"666";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6238";"6238"
"9115";"Município (1991)";"110003";"Cabixi";"667";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1775";"1775"
"9115";"Município (1991)";"260290";"Cabo de Santo Agostinho";"668";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"27159";"27159"
"9115";"Município (1991)";"330070";"Cabo Frio";"669";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"22118";"22118"
"9115";"Município (1991)";"310950";"Cabo Verde";"670";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2941";"2941"
"9115";"Município (1991)";"350830";"Cabrália Paulista";"671";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"917";"917"
"9115";"Município (1991)";"350840";"Cabreúva";"672";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4339";"4339"
"9115";"Município (1991)";"260300";"Cabrobó";"673";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4901";"4901"
"9115";"Município (1991)";"420300";"Caçador";"674";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"13023";"13023"
"9115";"Município (1991)";"350850";"Caçapava";"675";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"15647";"15647"
"9115";"Município (1991)";"430280";"Caçapava do Sul";"676";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9785";"9785"
"9115";"Município (1991)";"430290";"Cacequi";"677";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4163";"4163"
"9115";"Município (1991)";"510250";"Cáceres";"678";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"16636";"16636"
"9115";"Município (1991)";"290490";"Cachoeira";"679";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6186";"6186"
"9115";"Município (1991)";"520410";"Cachoeira Alta";"680";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2323";"2323"
"9115";"Município (1991)";"310960";"Cachoeira da Prata";"681";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"868";"868"
"9115";"Município (1991)";"520420";"Cachoeira de Goiás";"682";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"382";"382"
"9115";"Município (1991)";"310970";"Cachoeira de Minas";"683";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2173";"2173"
"9115";"Município (1991)";"310270";"Cachoeira de Pajeú";"684";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1847";"1847"
"9115";"Município (1991)";"150200";"Cachoeira do Arari";"685";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2377";"2377"
"9115";"Município (1991)";"430300";"Cachoeira do Sul";"686";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"25146";"25146"
"9115";"Município (1991)";"250330";"Cachoeira dos Índios";"687";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1575";"1575"
"9115";"Município (1991)";"310980";"Cachoeira Dourada";"688";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"562";"562"
"9115";"Município (1991)";"520425";"Cachoeira Dourada";"689";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2164";"2164"
"9115";"Município (1991)";"350860";"Cachoeira Paulista";"690";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5638";"5638"
"9115";"Município (1991)";"330080";"Cachoeiras de Macacu";"691";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"10292";"10292"
"9115";"Município (1991)";"430310";"Cachoeirinha";"692";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"23981";"23981"
"9115";"Município (1991)";"260310";"Cachoeirinha";"693";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3865";"3865"
"9115";"Município (1991)";"320120";"Cachoeiro de Itapemirim";"694";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"35449";"35449"
"9115";"Município (1991)";"250340";"Cacimba de Areia";"695";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"613";"613"
"9115";"Município (1991)";"250350";"Cacimba de Dentro";"696";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3689";"3689"
"9115";"Município (1991)";"270120";"Cacimbinhas";"697";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2720";"2720"
"9115";"Município (1991)";"430320";"Cacique Doble";"698";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1332";"1332"
"9115";"Município (1991)";"110004";"Cacoal";"699";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"17940";"17940"
"9115";"Município (1991)";"350870";"Caconde";"700";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4229";"4229"
"9115";"Município (1991)";"520430";"Caçu";"701";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2908";"2908"
"9115";"Município (1991)";"290500";"Caculé";"702";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3652";"3652"
"9115";"Município (1991)";"290510";"Caém";"703";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3065";"3065"
"9115";"Município (1991)";"310990";"Caetanópolis";"704";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1775";"1775"
"9115";"Município (1991)";"290515";"Caetanos";"705";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1991";"1991"
"9115";"Município (1991)";"311000";"Caeté";"706";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7355";"7355"
"9115";"Município (1991)";"260320";"Caetés";"707";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4374";"4374"
"9115";"Município (1991)";"290520";"Caetité";"708";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"8185";"8185"
"9115";"Município (1991)";"290530";"Cafarnaum";"709";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2833";"2833"
"9115";"Município (1991)";"410340";"Cafeara";"710";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"609";"609"
"9115";"Município (1991)";"410345";"Cafelândia";"711";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1924";"1924"
"9115";"Município (1991)";"350880";"Cafelândia";"712";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3873";"3873"
"9115";"Município (1991)";"350890";"Caiabu";"713";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"986";"986"
"9115";"Município (1991)";"311010";"Caiana";"714";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1099";"1099"
"9115";"Município (1991)";"520440";"Caiapônia";"715";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3591";"3591"
"9115";"Município (1991)";"430330";"Caibaté";"716";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2002";"2002"
"9115";"Município (1991)";"420310";"Caibi";"717";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1698";"1698"
"9115";"Município (1991)";"430340";"Caiçara";"718";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1388";"1388"
"9115";"Município (1991)";"250360";"Caiçara";"719";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2310";"2310"
"9115";"Município (1991)";"240190";"Caiçara do Rio do Vento";"720";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"553";"553"
"9115";"Município (1991)";"240200";"Caicó";"721";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11089";"11089"
"9115";"Município (1991)";"350900";"Caieiras";"722";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9191";"9191"
"9115";"Município (1991)";"290540";"Cairu";"723";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2779";"2779"
"9115";"Município (1991)";"350910";"Caiuá";"724";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"841";"841"
"9115";"Município (1991)";"350920";"Cajamar";"725";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7798";"7798"
"9115";"Município (1991)";"210240";"Cajapió";"726";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2470";"2470"
"9115";"Município (1991)";"210250";"Cajari";"727";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3359";"3359"
"9115";"Município (1991)";"250370";"Cajazeiras";"728";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"11928";"11928"
"9115";"Município (1991)";"350930";"Cajobi";"729";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2737";"2737"
"9115";"Município (1991)";"270130";"Cajueiro";"730";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3739";"3739"
"9115";"Município (1991)";"311020";"Cajuri";"731";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"810";"810"
"9115";"Município (1991)";"350940";"Cajuru";"732";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5085";"5085"
"9115";"Município (1991)";"260330";"Calçado";"733";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2127";"2127"
"9115";"Município (1991)";"160020";"Calçoene";"734";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1024";"1024"
"9115";"Município (1991)";"311030";"Caldas";"735";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3386";"3386"
"9115";"Município (1991)";"250380";"Caldas Brandão";"736";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1061";"1061"
"9115";"Município (1991)";"520450";"Caldas Novas";"737";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6320";"6320"
"9115";"Município (1991)";"290550";"Caldeirão Grande";"738";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2748";"2748"
"9115";"Município (1991)";"410350";"Califórnia";"739";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1837";"1837"
"9115";"Município (1991)";"260340";"Calumbi";"740";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1473";"1473"
"9115";"Município (1991)";"290560";"Camacan";"741";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7940";"7940"
"9115";"Município (1991)";"290570";"Camaçari";"742";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"25190";"25190"
"9115";"Município (1991)";"311040";"Camacho";"743";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"892";"892"
"9115";"Município (1991)";"250390";"Camalaú";"744";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1376";"1376"
"9115";"Município (1991)";"290580";"Camamu";"745";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"7055";"7055"
"9115";"Município (1991)";"311050";"Camanducaia";"746";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4417";"4417"
"9115";"Município (1991)";"500260";"Camapuã";"747";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3897";"3897"
"9115";"Município (1991)";"430350";"Camaquã";"748";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"16601";"16601"
"9115";"Município (1991)";"260345";"Camaragibe";"749";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"21656";"21656"
"9115";"Município (1991)";"430355";"Camargo";"750";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"619";"619"
"9115";"Município (1991)";"410360";"Cambará";"751";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5440";"5440"
"9115";"Município (1991)";"430360";"Cambará do Sul";"752";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1799";"1799"
"9115";"Município (1991)";"410370";"Cambé";"753";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"17989";"17989"
"9115";"Município (1991)";"410380";"Cambira";"754";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"2372";"2372"
"9115";"Município (1991)";"420320";"Camboriú";"755";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"6225";"6225"
"9115";"Município (1991)";"330090";"Cambuci";"756";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5442";"5442"
"9115";"Município (1991)";"311060";"Cambuí";"757";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5777";"5777"
"9115";"Município (1991)";"311070";"Cambuquira";"758";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3050";"3050"
"9115";"Município (1991)";"150210";"Cametá";"759";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"13276";"13276"
"9115";"Município (1991)";"230260";"Camocim";"760";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"9991";"9991"
"9115";"Município (1991)";"260350";"Camocim de São Félix";"761";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3385";"3385"
"9115";"Município (1991)";"311080";"Campanário";"762";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1701";"1701"
"9115";"Município (1991)";"311090";"Campanha";"763";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"3010";"3010"
"9115";"Município (1991)";"311100";"Campestre";"764";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4470";"4470"
"9115";"Município (1991)";"520460";"Campestre de Goiás";"765";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"598";"598"
"9115";"Município (1991)";"410390";"Campina da Lagoa";"766";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4938";"4938"
"9115";"Município (1991)";"430370";"Campina das Missões";"767";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"1962";"1962"
"9115";"Município (1991)";"250400";"Campina Grande";"768";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"73138";"73138"
"9115";"Município (1991)";"410400";"Campina Grande do Sul";"769";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"4554";"4554"
"9115";"Município (1991)";"311110";"Campina Verde";"770";"1991";"8004";"1991";"Particular permanente";"1,00";"1,00";"5183";"5183"
